run_id,batch,candidate,case,diagnostic,request_id,status,start_ms,end_ms,elapsed_ms,request_body_bytes,http_proto,tls_alpn,connection_id,got_conn_reused,ttfb_ms,first_event_ms,completion_ms,response_body_bytes,event_bytes,done,cancel_acknowledged,expected_events,received_events,payload_bytes,complete,arrival_gap_ms_n,arrival_gap_ms_min,arrival_gap_ms_p50,arrival_gap_ms_p95,arrival_gap_ms_max,emission_gap_ms_n,emission_gap_ms_min,emission_gap_ms_p50,emission_gap_ms_p95,emission_gap_ms_max,max_active_handlers
measure-01,1,mihomo,fresh-h2-c8,False,req-1789342718998427172-7,PASS,55.160703,30057.801235,30002.640571,4164,HTTP/2.0,h2,32,True,1.247732,52.312089,30002.576026,121419,128,True,False,600,600,76800,True,599,48.81533099999979,50.058883999998216,50.5503520000002,51.15150100000028,599,49.02224600000045,50.082163999999466,50.55315600000176,51.06134600000223,8
measure-01,1,mihomo,postburst-h1-c1,False,req-1789342749746423754-0,PASS,55.509523,30057.421261,30001.911772,4164,HTTP/1.1,http/1.1,136,True,1.095743,51.514077,30001.909785,121419,128,True,False,600,600,76800,True,599,49.0795960000014,50.27697499999704,50.44535899999937,50.823520999998436,599,49.15440300000046,50.28595899999709,50.43533400000001,50.60762699999941,1
measure-01,1,mihomo,hy2-correctness-h1,False,req-1789342780033140755-0,PASS,57.508031,30059.663411,30002.155414,4164,HTTP/1.1,http/1.1,139,True,1.233885,51.756974,30002.153258,121418,128,True,False,600,600,76800,True,599,47.924774999999954,50.2901380000003,50.51513299999715,52.075243,599,49.16736899999978,50.3081459999994,50.44603000000279,50.776394999999866,1
measure-01,1,mihomo,hy2-correctness-h2,False,req-1789342810597196850-0,PASS,56.055921,30058.184608,30002.128731,4164,HTTP/2.0,h2,144,True,1.025453,51.551346,30002.103383,121433,128,True,False,600,600,76800,True,599,47.25676799999928,50.23866699999962,50.50911499999893,52.79476900000009,599,49.10130299999946,50.278118000001996,50.40399199999956,50.87396399999852,1
measure-01,1,gvisor,fresh-h1-c1,False,req-1789342871387143784-0,PASS,55.148512,30057.062598,30001.914121,4164,HTTP/1.1,http/1.1,151,True,0.841928,51.30176,30001.91257,121409,128,True,False,600,600,76800,True,599,47.80209500000001,50.25925700000016,50.409396999999444,52.272406000000046,599,49.14002199999959,50.26974699999846,50.39027200000055,50.85383699999966,1
measure-01,1,gvisor,fresh-h1-c8,False,req-1789342901680875203-0,PASS,59.967742,30060.864326,30000.896629,4164,HTTP/1.1,http/1.1,166,True,0.583012,50.98021,30000.895241,121423,128,True,False,600,600,76800,True,599,48.98021799999992,50.27877200000148,50.49166299999979,50.78339899999992,599,49.19656799999939,50.28930700000001,50.47612200000003,50.85156399999869,8
measure-01,1,gvisor,fresh-h1-c8,False,req-1789342901680448735-1,PASS,59.541273,30060.932157,30001.390928,4164,HTTP/1.1,http/1.1,168,True,0.887752,51.427997,30001.390447,121418,128,True,False,600,600,76800,True,599,48.850151000000096,50.286990000000515,50.51267100000041,50.999305000001186,599,49.12459299999864,50.28973000000042,50.497778000000835,50.79291900000044,8
measure-01,1,gvisor,fresh-h1-c8,False,req-1789342901680755090-2,PASS,59.84762,30060.999915,30001.152366,4164,HTTP/1.1,http/1.1,169,True,0.462438,51.112122,30001.151189,121421,128,True,False,600,600,76800,True,599,48.91900600000008,50.28961600000184,50.51844899999924,50.854529000000184,599,49.11698299999989,50.2908099999986,50.516255999999885,50.88639299999977,8
measure-01,1,gvisor,fresh-h1-c8,False,req-1789342901680822967-3,PASS,59.915555,30060.881417,30000.965895,4164,HTTP/1.1,http/1.1,163,True,0.790504,51.048762,30000.965011,121411,128,True,False,600,600,76800,True,599,49.177130000000034,50.275706000000355,50.43813399999999,50.8852509999997,599,49.18579099999988,50.27883900000052,50.50262100000009,50.84287799999947,8
measure-01,1,gvisor,fresh-h1-c8,False,req-1789342901680518691-4,PASS,59.611218,30060.907188,30001.296004,4164,HTTP/1.1,http/1.1,167,True,0.841548,51.357651,30001.295424,121417,128,True,False,600,600,76800,True,599,48.97374099999979,50.288604000000305,50.51005900000018,50.71745099999953,599,49.15295700000024,50.28909699999895,50.502047000000175,50.7316579999997,8
measure-01,1,gvisor,fresh-h1-c8,False,req-1789342901680917305-5,PASS,60.009893,30060.894456,30000.884597,4164,HTTP/1.1,http/1.1,164,True,0.509563,50.927781,30000.883659,121430,128,True,False,600,600,76800,True,599,48.90063299999997,50.27967499999977,50.508871,50.88032999999996,599,49.19111400000111,50.28544900000088,50.495764000002964,50.84588000000076,8
measure-01,1,gvisor,fresh-h1-c8,False,req-1789342901680800740-6,PASS,59.893271,30060.927771,30001.034547,4164,HTTP/1.1,http/1.1,165,True,0.546335,51.079854,30001.03321,121429,128,True,False,600,600,76800,True,599,48.956042000000025,50.28471100000024,50.492551999999705,50.75206700000126,599,49.16464800000176,50.28702700000008,50.48902300000191,50.840148000001136,8
measure-01,1,gvisor,fresh-h1-c8,False,req-1789342901680909995-7,PASS,60.002562,30060.919376,30000.916848,4164,HTTP/1.1,http/1.1,159,True,0.443567,50.950217,30000.91595,121416,128,True,False,600,600,76800,True,599,48.99233400000003,50.282225000002654,50.499181000001045,50.85539600000084,599,49.18669199999931,50.29207399999996,50.522791999999754,50.923861000001125,8
measure-01,1,gvisor,fresh-h2-c1,False,req-1789342931956383341-0,PASS,55.22198,30056.901043,30001.679097,4164,HTTP/2.0,h2,173,True,1.310253,51.590301,30001.674744,121427,128,True,False,600,600,76800,True,599,48.393821000000116,50.23936499999945,50.43707799999902,51.430971,599,48.93411200000264,50.246500999999625,50.37468900000022,50.846903999999995,1
measure-01,1,gvisor,fresh-h2-c8,False,req-1789342962222371758-0,PASS,55.504807,30056.774848,30001.270077,4164,HTTP/2.0,h2,177,True,0.758464,51.449918,30001.268123,121407,128,True,False,600,600,76800,True,599,47.839264999998704,50.0528290000002,50.74902800000018,52.58390299999974,599,48.88601099999869,50.04059199999756,50.65980199999922,51.05663200000163,8
measure-01,1,gvisor,fresh-h2-c8,False,req-1789342962221887875-1,PASS,55.020925,30056.761448,30001.740557,4164,HTTP/2.0,h2,177,True,1.2483,51.935587,30001.739733,121432,128,True,False,600,600,76800,True,599,47.8400180000026,50.00624699999753,50.69629899999927,52.580598000000464,599,49.04945099999895,50.043250999999145,50.56512600000042,51.17926,8
measure-01,1,gvisor,fresh-h2-c8,False,req-1789342962222346477-2,PASS,55.479516,30056.742995,30001.263513,4164,HTTP/2.0,h2,177,True,0.792531,51.466885,30001.248814,121414,128,True,False,600,600,76800,True,599,47.8454559999991,50.02275000000009,50.65924100000029,52.57531199999994,599,49.06399799999781,50.02973700000075,50.622527999999875,51.14725200000001,8
measure-01,1,gvisor,fresh-h2-c8,False,req-1789342962222189381-3,PASS,55.32241,30056.700444,30001.378107,4164,HTTP/2.0,h2,177,True,0.925237,51.617168,30001.369151,121418,128,True,False,600,600,76800,True,599,47.83934600000066,50.04498700000113,50.751924000000145,52.59064699999999,599,48.87495899999885,50.03024899999991,50.7699249999996,51.065802000000986,8
measure-01,1,gvisor,fresh-h2-c8,False,req-1789342962222395331-4,PASS,55.528381,30056.756215,30001.227869,4164,HTTP/2.0,h2,177,True,0.824507,51.420519,30001.227031,121420,128,True,False,600,600,76800,True,599,47.855392999998,50.02110499999981,50.69225000000006,52.58056299999953,599,49.11298800000077,50.01855999999998,50.53319999999985,51.081231,8
measure-01,1,gvisor,fresh-h2-c8,False,req-1789342962222416445-5,PASS,55.549486,30056.752443,30001.202992,4164,HTTP/2.0,h2,177,True,0.823559,51.401639,30001.201606,121406,128,True,False,600,600,76800,True,599,47.85492200000226,50.01438100000087,50.678430000000844,52.58258399999977,599,49.18530800000008,50.028228999999556,50.55885399999897,51.01687700000002,8
