candidate,round,case,sample,index,server_emit_ms,client_arrival_ms,client_gap_ms,server_gap_ms,excess_gap_ms
mihomo,1,sse-c8,15,10,245.143789,245.724697,20.39222799999999,20.454304000000008,-0.062076000000018894
mihomo,1,sse-c8,15,11,265.587573,266.234158,20.509460999999988,20.443784000000022,0.06567699999996535
mihomo,1,sse-c8,15,12,286.044231,286.692029,20.45787100000001,20.456658000000004,0.001213000000007014
mihomo,1,sse-c8,15,13,306.444883,307.133366,20.441337000000033,20.40065199999998,0.04068500000005315
mihomo,1,sse-c8,15,14,326.959545,327.566282,20.432915999999977,20.514661999999987,-0.08174600000000964
mihomo,1,sse-c8,15,15,347.0128,347.597043,20.030760999999984,20.053255000000036,-0.02249400000005153
mihomo,2,sse-c8,0,0,40.330135,47.877406,,,
mihomo,2,sse-c8,0,1,61.033642,68.269941,20.392535000000002,20.703507000000002,-0.3109719999999996
mihomo,2,sse-c8,0,2,81.68477,88.796451,20.526510000000002,20.651128,-0.12461799999999812
mihomo,2,sse-c8,0,3,102.292861,109.396154,20.59970299999999,20.608091,-0.00838800000001072
mihomo,2,sse-c8,0,4,122.879037,130.031148,20.634994000000006,20.586175999999995,0.04881800000001135
mihomo,2,sse-c8,0,5,143.527673,150.639402,20.608253999999988,20.648635999999996,-0.040382000000008134
mihomo,2,sse-c8,0,6,164.144271,171.240747,20.60134500000001,20.61659800000001,-0.015253000000001293
mihomo,2,sse-c8,0,7,184.750498,191.845778,20.605030999999997,20.60622699999999,-0.0011959999999930915
mihomo,2,sse-c8,0,8,205.437445,212.611147,20.765368999999993,20.686947000000004,0.07842199999998911
mihomo,2,sse-c8,0,9,226.058406,233.286908,20.675761000000023,20.620960999999994,0.054800000000028604
mihomo,2,sse-c8,0,10,246.730084,253.878376,20.591467999999992,20.671678000000014,-0.08021000000002232
mihomo,2,sse-c8,0,11,267.436568,274.559117,20.680741000000012,20.706484000000017,-0.025743000000005622
mihomo,2,sse-c8,0,12,288.08608,295.142243,20.583125999999993,20.64951199999996,-0.06638599999996586
mihomo,2,sse-c8,0,13,308.666746,315.731209,20.58896599999997,20.580666000000008,0.008299999999962893
mihomo,2,sse-c8,0,14,329.273458,336.443422,20.71221300000002,20.606712000000016,0.10550100000000384
mihomo,2,sse-c8,0,15,349.976713,357.148547,20.70512500000001,20.703255000000013,0.0018699999999967076
mihomo,2,sse-c8,1,0,40.762177,49.829919,,,
mihomo,2,sse-c8,1,1,61.430688,70.498264,20.66834500000001,20.668511000000002,-0.00016599999999300508
mihomo,2,sse-c8,1,2,82.01023,90.994707,20.496443,20.579542000000004,-0.08309900000000425
mihomo,2,sse-c8,1,3,102.609455,111.581101,20.586394,20.59922499999999,-0.012830999999991377
mihomo,2,sse-c8,1,4,123.280423,132.229212,20.648110999999986,20.670968000000002,-0.022857000000016114
mihomo,2,sse-c8,1,5,143.87751,152.834003,20.604791000000006,20.597087000000002,0.00770400000000393
mihomo,2,sse-c8,1,6,164.482538,173.505324,20.671321000000006,20.605028000000004,0.06629300000000171
mihomo,2,sse-c8,1,7,185.121463,194.173386,20.668061999999992,20.638925,0.02913699999999153
mihomo,2,sse-c8,1,8,205.781426,214.860032,20.686645999999996,20.659963000000005,0.026682999999991353
mihomo,2,sse-c8,1,9,226.505273,235.511416,20.651384000000007,20.723846999999978,-0.07246299999997063
mihomo,2,sse-c8,1,10,247.120366,256.158078,20.646661999999992,20.615093,0.03156899999999041
mihomo,2,sse-c8,1,11,267.840069,276.901697,20.743619000000024,20.719703000000038,0.023915999999985615
mihomo,2,sse-c8,1,12,288.423571,297.386363,20.484666000000004,20.583501999999953,-0.09883599999994885
mihomo,2,sse-c8,1,13,308.960282,317.971095,20.584731999999974,20.536711000000025,0.0480209999999488
mihomo,2,sse-c8,1,14,329.702636,338.696839,20.72574400000002,20.742353999999978,-0.01660999999995738
mihomo,2,sse-c8,1,15,349.753731,358.691004,19.99416500000001,20.051095000000032,-0.056930000000022574
mihomo,2,sse-c8,2,0,41.305433,48.617852,,,
mihomo,2,sse-c8,2,1,62.00068,69.212301,20.594448999999997,20.695247000000002,-0.1007980000000046
mihomo,2,sse-c8,2,2,82.588742,89.722599,20.510298000000006,20.588061999999994,-0.07776399999998773
mihomo,2,sse-c8,2,3,103.177454,110.369569,20.646969999999996,20.588712,0.058257999999995036
mihomo,2,sse-c8,2,4,123.7337,130.900287,20.530717999999993,20.556246,-0.025528000000008433
mihomo,2,sse-c8,2,5,144.393372,151.505471,20.60518400000001,20.659672,-0.0544879999999921
mihomo,2,sse-c8,2,6,165.002709,172.2367,20.731229000000013,20.60933700000001,0.12189200000000255
mihomo,2,sse-c8,2,7,185.631295,192.955578,20.71887799999999,20.628585999999984,0.09029200000000515
mihomo,2,sse-c8,2,8,206.33266,213.517126,20.561547999999988,20.70136500000001,-0.13981700000002206
mihomo,2,sse-c8,2,9,226.967775,234.177594,20.66046800000001,20.635114999999985,0.02535300000002394
mihomo,2,sse-c8,2,10,247.590597,254.840621,20.663027,20.622822000000014,0.04020499999998606
mihomo,2,sse-c8,2,11,268.345901,275.572364,20.731742999999994,20.755304000000024,-0.023561000000029253
mihomo,2,sse-c8,2,12,288.929021,296.188704,20.61633999999998,20.58311999999995,0.03322000000002845
mihomo,2,sse-c8,2,13,309.524857,316.637683,20.44897900000001,20.59583600000002,-0.14685700000001134
mihomo,2,sse-c8,2,14,330.15003,337.419444,20.781761000000017,20.625173000000018,0.15658799999999928
mihomo,2,sse-c8,2,15,350.604535,357.830597,20.411153000000013,20.454504999999983,-0.0433519999999703
mihomo,2,sse-c8,3,0,40.944959,48.682879,,,
mihomo,2,sse-c8,3,1,61.762342,69.058225,20.375345999999993,20.817383,-0.44203700000000623
mihomo,2,sse-c8,3,2,82.343955,89.695677,20.63745200000001,20.581612999999997,0.05583900000001307
mihomo,2,sse-c8,3,3,102.843567,110.273809,20.578131999999997,20.499612,0.07851999999999748
mihomo,2,sse-c8,3,4,123.53405,130.926645,20.652836000000008,20.690483,-0.03764699999999266
mihomo,2,sse-c8,3,5,144.062262,151.502711,20.576065999999997,20.52821200000001,0.04785399999998674
mihomo,2,sse-c8,3,6,164.744979,172.143473,20.640761999999995,20.682716999999997,-0.04195500000000152
mihomo,2,sse-c8,3,7,185.393661,192.90904,20.765567000000004,20.648682000000008,0.11688499999999635
mihomo,2,sse-c8,3,8,206.042168,213.459379,20.550339000000008,20.648506999999995,-0.09816799999998693
mihomo,2,sse-c8,3,9,226.661368,234.027328,20.567949,20.619200000000006,-0.05125100000000771
mihomo,2,sse-c8,3,10,247.375338,254.82509,20.797761999999977,20.71396999999999,0.08379199999998832
mihomo,2,sse-c8,3,11,268.086713,275.533596,20.708506,20.711374999999975,-0.0028689999999755855
mihomo,2,sse-c8,3,12,288.641805,296.031955,20.498358999999994,20.555092000000002,-0.05673300000000836
mihomo,2,sse-c8,3,13,309.241525,316.660673,20.628717999999992,20.599720000000048,0.028997999999944568
mihomo,2,sse-c8,3,14,329.920807,337.314697,20.65402400000005,20.679282,-0.025257999999951153
mihomo,2,sse-c8,3,15,350.314244,357.936843,20.622145999999987,20.39343699999995,0.22870900000003758
mihomo,2,sse-c8,4,0,40.686729,47.654933,,,
mihomo,2,sse-c8,4,1,61.438194,68.031299,20.376366000000004,20.751465000000003,-0.37509899999999874
mihomo,2,sse-c8,4,2,82.057521,88.591425,20.560125999999997,20.61932699999999,-0.05920099999999451
mihomo,2,sse-c8,4,3,102.609335,109.173778,20.582352999999998,20.551814000000007,0.030538999999990324
mihomo,2,sse-c8,4,4,123.27832,129.7724,20.598622000000006,20.668984999999992,-0.07036299999998619
mihomo,2,sse-c8,4,5,143.837592,150.396717,20.62431699999999,20.559272000000007,0.06504499999998359
mihomo,2,sse-c8,4,6,164.470181,171.147974,20.75125700000001,20.632588999999996,0.11866800000001376
mihomo,2,sse-c8,4,7,185.128992,191.669111,20.52113699999998,20.658811000000014,-0.1376740000000325
mihomo,2,sse-c8,4,8,205.766629,212.374694,20.70558300000002,20.637636999999984,0.0679460000000347
mihomo,2,sse-c8,4,9,226.43327,233.076587,20.701892999999984,20.666641,0.03525199999998563
mihomo,2,sse-c8,4,10,247.127409,253.737081,20.660494,20.694139000000007,-0.03364500000000703
mihomo,2,sse-c8,4,11,267.804491,274.348573,20.611492,20.677081999999984,-0.06558999999998605
mihomo,2,sse-c8,4,12,288.41464,294.969978,20.62140500000004,20.610149000000035,0.011256000000003041
mihomo,2,sse-c8,4,13,308.98062,315.523251,20.55327299999999,20.565979999999968,-0.012706999999977597
mihomo,2,sse-c8,4,14,329.649495,336.342909,20.819658000000004,20.668875000000014,0.1507829999999899
mihomo,2,sse-c8,4,15,350.256446,356.908349,20.565439999999967,20.60695099999998,-0.041511000000014064
mihomo,2,sse-c8,5,0,40.120727,48.578159,,,
mihomo,2,sse-c8,5,1,60.892631,69.08269,20.504531,20.771904,-0.2673729999999992
mihomo,2,sse-c8,5,2,81.386941,89.740309,20.657618999999997,20.49430999999999,0.16330900000000526
mihomo,2,sse-c8,5,3,102.002588,110.160977,20.420668000000006,20.61564700000001,-0.19497900000000357
mihomo,2,sse-c8,5,4,122.617078,130.884626,20.723648999999995,20.614490000000004,0.10915899999999112
mihomo,2,sse-c8,5,5,143.216235,151.397869,20.51324299999999,20.599157000000005,-0.0859140000000167
mihomo,2,sse-c8,5,6,163.876713,172.076446,20.67857700000002,20.660477999999983,0.018099000000034948
mihomo,2,sse-c8,5,7,184.44618,192.817313,20.74086700000001,20.569467000000003,0.17140000000000555
mihomo,2,sse-c8,5,8,205.157102,213.39884,20.581526999999994,20.71092200000001,-0.12939500000001658
mihomo,2,sse-c8,5,9,225.83912,234.060627,20.661787000000004,20.682018,-0.020230999999995447
mihomo,2,sse-c8,5,10,246.477298,254.672307,20.61167999999998,20.638177999999982,-0.026498000000003685
mihomo,2,sse-c8,5,11,267.169424,275.470865,20.798558000000014,20.692126000000002,0.1064320000000123
mihomo,2,sse-c8,5,12,287.806532,296.099982,20.629117000000008,20.637108000000012,-0.007991000000004078
mihomo,2,sse-c8,5,13,308.306507,316.596461,20.496478999999965,20.499975000000006,-0.003496000000041022
mihomo,2,sse-c8,5,14,329.060595,337.298306,20.70184500000005,20.754087999999967,-0.05224299999991899
mihomo,2,sse-c8,5,15,349.357729,357.790489,20.492182999999955,20.297134000000028,0.1950489999999263
mihomo,2,sse-c8,6,0,40.602937,48.628964,,,
mihomo,2,sse-c8,6,1,61.290443,69.065864,20.4369,20.687506000000006,-0.25060600000000477
mihomo,2,sse-c8,6,2,81.967023,89.62781,20.561945999999992,20.676579999999994,-0.11463400000000235
mihomo,2,sse-c8,6,3,102.510727,110.166464,20.538654000000008,20.543704000000005,-0.005049999999997112
mihomo,2,sse-c8,6,4,123.149721,130.817183,20.650718999999995,20.638993999999997,0.011724999999998431
mihomo,2,sse-c8,6,5,143.732858,151.393582,20.57639900000001,20.583136999999994,-0.006737999999984368
mihomo,2,sse-c8,6,6,164.334378,172.188142,20.79455999999999,20.601519999999994,0.19303999999999633
mihomo,2,sse-c8,6,7,185.013443,192.697963,20.509820999999988,20.67906500000001,-0.16924400000002038
mihomo,2,sse-c8,6,8,205.636052,213.285596,20.58763300000001,20.62260900000001,-0.03497600000000034
mihomo,2,sse-c8,6,9,226.340485,233.977167,20.69157100000001,20.704432999999995,-0.012861999999984164
mihomo,2,sse-c8,6,10,247.02999,254.690685,20.713517999999993,20.689504999999997,0.02401299999999651
mihomo,2,sse-c8,6,11,267.665523,275.355393,20.66470799999999,20.63553300000001,0.029174999999980855
mihomo,2,sse-c8,6,12,288.324171,296.028158,20.672765000000027,20.65864799999997,0.014117000000055668
mihomo,2,sse-c8,6,13,308.865545,316.474389,20.446230999999955,20.54137400000002,-0.09514300000006415
mihomo,2,sse-c8,6,14,329.563127,337.312918,20.83852900000005,20.69758200000001,0.14094700000003968
mihomo,2,sse-c8,6,15,349.925636,357.615324,20.302405999999962,20.36250899999999,-0.06010300000002644
mihomo,2,sse-c8,7,0,40.742751,49.54011,,,
mihomo,2,sse-c8,7,1,61.416861,70.215386,20.675275999999997,20.67411,0.00116599999999778
mihomo,2,sse-c8,7,2,81.997906,90.726782,20.511396000000005,20.581045000000003,-0.0696489999999983
mihomo,2,sse-c8,7,3,102.629923,111.314211,20.587429,20.632017000000005,-0.04458800000000451
mihomo,2,sse-c8,7,4,123.226146,131.940685,20.626474,20.596222999999995,0.03025100000000691
mihomo,2,sse-c8,7,5,143.825805,152.5075,20.56681499999999,20.599659000000003,-0.03284400000001142
mihomo,2,sse-c8,7,6,164.493063,173.226793,20.719292999999993,20.667258000000004,0.052034999999989395
mihomo,2,sse-c8,7,7,185.076755,193.831175,20.604382000000015,20.583691999999985,0.020690000000030295
mihomo,2,sse-c8,7,8,205.790765,214.492327,20.661151999999987,20.714010000000002,-0.05285800000001473
mihomo,2,sse-c8,7,9,226.456829,235.216258,20.72393100000002,20.666064000000006,0.05786700000001588
mihomo,2,sse-c8,7,10,247.142487,255.834632,20.61837399999999,20.68565799999999,-0.06728400000000079
mihomo,2,sse-c8,7,11,267.792838,276.579995,20.745362999999998,20.65035100000003,0.09501199999996857
mihomo,2,sse-c8,7,12,288.384966,297.134075,20.55408,20.592128000000002,-0.03804800000000341
mihomo,2,sse-c8,7,13,308.977147,317.71799,20.58391499999999,20.592180999999982,-0.008265999999991891
mihomo,2,sse-c8,7,14,329.645602,338.390774,20.672784000000036,20.668454999999994,0.0043290000000411055
mihomo,2,sse-c8,7,15,349.794027,358.57366,20.182885999999996,20.14842500000003,0.03446099999996477
mihomo,2,sse-c8,8,0,41.178419,41.997021,,,
mihomo,2,sse-c8,8,1,61.531722,62.48905,20.492029000000002,20.353303000000004,0.13872599999999835
mihomo,2,sse-c8,8,2,82.056695,82.861167,20.372116999999996,20.524973000000003,-0.152856000000007
mihomo,2,sse-c8,8,3,102.553531,103.286584,20.42541700000001,20.496836000000002,-0.07141899999999168
mihomo,2,sse-c8,8,4,123.164923,124.0111,20.724515999999994,20.611391999999995,0.11312399999999911
mihomo,2,sse-c8,8,5,143.41215,144.073042,20.061941999999988,20.247226999999995,-0.18528500000000747
mihomo,2,sse-c8,8,6,164.163974,164.89138,20.81833800000001,20.751824,0.06651400000001217
mihomo,2,sse-c8,8,7,184.501552,185.336469,20.445088999999996,20.337578000000008,0.10751099999998814
mihomo,2,sse-c8,8,8,204.8515,205.710153,20.373683999999997,20.349947999999983,0.023736000000013746
mihomo,2,sse-c8,8,9,225.072323,226.028841,20.31868800000001,20.220823000000024,0.09786499999998455
mihomo,2,sse-c8,8,10,245.460303,246.2557,20.22685899999999,20.38798,-0.1611210000000085
mihomo,2,sse-c8,8,11,265.806835,266.554182,20.298482000000035,20.346531999999968,-0.048049999999932425
mihomo,2,sse-c8,8,12,286.141689,286.899561,20.34537899999998,20.334854000000007,0.010524999999972806
mihomo,2,sse-c8,8,13,306.433137,307.414372,20.51481100000001,20.291448000000003,0.2233630000000062
mihomo,2,sse-c8,8,14,326.847527,327.778468,20.36409599999996,20.414390000000026,-0.0502940000000649
mihomo,2,sse-c8,8,15,347.350517,348.066065,20.287597000000005,20.50299000000001,-0.21539300000000594
mihomo,2,sse-c8,9,0,41.007082,41.860813,,,
mihomo,2,sse-c8,9,1,61.498479,62.382128,20.521315,20.491397000000006,0.029917999999995004
mihomo,2,sse-c8,9,2,81.884653,82.824253,20.442124999999997,20.386173999999997,0.055951000000000306
mihomo,2,sse-c8,9,3,102.374627,103.275539,20.451285999999996,20.489974000000004,-0.038688000000007605
mihomo,2,sse-c8,9,4,123.300015,124.012862,20.737323000000004,20.925387999999998,-0.1880649999999946
mihomo,2,sse-c8,9,5,143.671511,144.556622,20.543760000000006,20.371496000000008,0.17226399999999842
mihomo,2,sse-c8,9,6,164.029303,164.974382,20.417759999999987,20.35779199999999,0.0599679999999978
mihomo,2,sse-c8,9,7,184.258576,185.292514,20.31813200000002,20.229273000000006,0.08885900000001357
mihomo,2,sse-c8,9,8,204.644538,205.610336,20.31782199999998,20.385962000000006,-0.06814000000002807
mihomo,2,sse-c8,9,9,224.992149,225.930805,20.320469000000003,20.347611,-0.02714199999999778
mihomo,2,sse-c8,9,10,245.342949,246.28712,20.356314999999995,20.350799999999992,0.005515000000002601
mihomo,2,sse-c8,9,11,265.60076,266.515163,20.228042999999985,20.257810999999975,-0.029767999999990025
mihomo,2,sse-c8,9,12,285.943984,286.828831,20.313668000000007,20.34322400000002,-0.029556000000013682
mihomo,2,sse-c8,9,13,306.378073,307.443702,20.614870999999994,20.43408899999997,0.18078200000002198
mihomo,2,sse-c8,9,14,326.747613,327.710385,20.266683,20.36954000000003,-0.10285700000002862
mihomo,2,sse-c8,9,15,346.976056,348.186646,20.476261000000022,20.228443000000027,0.2478179999999952
mihomo,2,sse-c8,10,0,40.427788,41.153788,,,
mihomo,2,sse-c8,10,1,60.824133,61.709941,20.556153000000002,20.396345000000004,0.15980799999999817
mihomo,2,sse-c8,10,2,81.321109,82.011309,20.301367999999997,20.496976000000004,-0.1956080000000071
mihomo,2,sse-c8,10,3,101.795784,102.481965,20.470656000000005,20.47467499999999,-0.00401899999998534
mihomo,2,sse-c8,10,4,122.316856,123.200532,20.718566999999993,20.521072000000004,0.19749499999998932
mihomo,2,sse-c8,10,5,142.588857,143.366241,20.165709000000007,20.27200099999999,-0.10629199999998207
mihomo,2,sse-c8,10,6,163.391198,164.076843,20.710601999999994,20.802341000000013,-0.09173900000001822
mihomo,2,sse-c8,10,7,183.729549,184.467337,20.39049399999999,20.33835099999999,0.05214300000000094
mihomo,2,sse-c8,10,8,204.079309,204.94982,20.482483000000002,20.349760000000003,0.1327229999999986
mihomo,2,sse-c8,10,9,224.342477,225.121853,20.172033,20.263168000000007,-0.0911350000000084
mihomo,2,sse-c8,10,10,244.708568,245.585287,20.463434000000007,20.36609100000001,0.09734299999999507
mihomo,2,sse-c8,10,11,265.059286,265.86005,20.274763000000007,20.350717999999972,-0.07595499999996491
mihomo,2,sse-c8,10,12,285.379229,286.09252,20.232469999999978,20.319943000000023,-0.08747300000004543
mihomo,2,sse-c8,10,13,305.708818,306.617852,20.52533200000005,20.329589,0.19574300000004996
mihomo,2,sse-c8,10,14,326.105819,326.900496,20.282643999999948,20.39700099999999,-0.1143570000000409
mihomo,2,sse-c8,10,15,346.539362,347.197066,20.29657000000003,20.433542999999986,-0.13697299999995494
mihomo,2,sse-c8,11,0,40.164108,41.087108,,,
mihomo,2,sse-c8,11,1,60.676647,61.586837,20.499729000000002,20.512539000000004,-0.012810000000001764
mihomo,2,sse-c8,11,2,81.145294,82.459209,20.872372,20.468647000000004,0.40372499999999434
mihomo,2,sse-c8,11,3,101.542817,102.428162,19.968953,20.397522999999993,-0.42856999999999346
mihomo,2,sse-c8,11,4,122.387956,123.185213,20.757051000000004,20.845139000000003,-0.08808799999999906
mihomo,2,sse-c8,11,5,142.502307,143.353983,20.168769999999995,20.114351,0.054418999999995776
mihomo,2,sse-c8,11,6,163.229456,164.020749,20.666765999999996,20.727148999999997,-0.06038300000000163
mihomo,2,sse-c8,11,7,183.490033,184.452042,20.43129300000001,20.260577000000012,0.17071599999999876
mihomo,2,sse-c8,11,8,203.861939,204.738961,20.286918999999983,20.371905999999996,-0.08498700000001236
mihomo,2,sse-c8,11,9,224.204635,225.071394,20.33243300000001,20.34269599999999,-0.010262999999980593
mihomo,2,sse-c8,11,10,244.551866,245.466821,20.395427000000012,20.347230999999994,0.04819600000001856
mihomo,2,sse-c8,11,11,264.77764,265.644343,20.177521999999982,20.22577400000003,-0.0482520000000477
mihomo,2,sse-c8,11,12,285.15219,286.01924,20.374897000000033,20.37455,0.0003470000000334039
mihomo,2,sse-c8,11,13,305.592565,306.630105,20.61086499999999,20.44037499999996,0.17049000000002934
mihomo,2,sse-c8,11,14,325.94632,326.892053,20.26194799999996,20.353755000000035,-0.09180700000007391
mihomo,2,sse-c8,11,15,346.26744,347.261366,20.369313000000034,20.321120000000008,0.04819300000002613
mihomo,2,sse-c8,12,0,40.070302,41.057923,,,
mihomo,2,sse-c8,12,1,60.605339,61.527786,20.469862999999997,20.535037000000003,-0.06517400000000606
mihomo,2,sse-c8,12,2,81.073122,81.935047,20.407261,20.467782999999997,-0.060521999999998854
mihomo,2,sse-c8,12,3,101.45769,102.261733,20.32668600000001,20.384568,-0.05788199999999222
mihomo,2,sse-c8,12,4,122.248249,123.054246,20.792513,20.790559000000002,0.001953999999997791
mihomo,2,sse-c8,12,5,142.414217,143.135023,20.080776999999983,20.165968000000007,-0.08519100000002311
mihomo,2,sse-c8,12,6,163.155537,164.032816,20.897793000000007,20.74132,0.1564730000000054
mihomo,2,sse-c8,12,7,183.516928,184.397382,20.364565999999996,20.361390999999998,0.0031749999999988177
mihomo,2,sse-c8,12,8,203.745259,204.794567,20.397185000000007,20.228330999999997,0.16885400000001027
mihomo,2,sse-c8,12,9,224.124401,225.088912,20.294344999999993,20.379142,-0.08479700000000889
mihomo,2,sse-c8,12,10,244.476313,245.330314,20.241401999999994,20.351912,-0.110510000000005
mihomo,2,sse-c8,12,11,264.826631,265.685568,20.355254000000002,20.350318000000016,0.004935999999986507
mihomo,2,sse-c8,12,12,285.041308,285.983783,20.298215000000027,20.214676999999995,0.08353800000003275
mihomo,2,sse-c8,12,13,305.507265,306.476325,20.492541999999958,20.465957000000003,0.02658499999995456
mihomo,2,sse-c8,12,14,325.876784,326.767825,20.291500000000042,20.36951899999997,-0.07801899999992656
mihomo,2,sse-c8,12,15,346.320445,347.295034,20.52720899999997,20.44366100000002,0.08354799999995066
mihomo,2,sse-c8,13,0,40.097999,40.84844,,,
mihomo,2,sse-c8,13,1,60.576062,61.378691,20.530251000000007,20.478063,0.05218800000000812
mihomo,2,sse-c8,13,2,80.934731,82.257341,20.878649999999993,20.358669,0.5199809999999943
mihomo,2,sse-c8,13,3,101.468314,102.178201,19.920860000000005,20.533583000000007,-0.6127230000000026
mihomo,2,sse-c8,13,4,122.217457,123.093964,20.915763,20.74914299999999,0.16662000000000887
mihomo,2,sse-c8,13,5,142.311127,143.104864,20.010899999999992,20.093670000000003,-0.08277000000001067
mihomo,2,sse-c8,13,6,163.075139,163.803927,20.699062999999995,20.764012000000008,-0.0649490000000128
mihomo,2,sse-c8,13,7,183.447061,184.26061,20.456683000000027,20.371921999999984,0.08476100000004294
mihomo,2,sse-c8,13,8,203.7223,204.660857,20.40024699999998,20.275239,0.1250079999999798
mihomo,2,sse-c8,13,9,224.074678,225.044245,20.383387999999997,20.352378000000016,0.031009999999980664
mihomo,2,sse-c8,13,10,244.42712,245.386097,20.341852000000017,20.352441999999996,-0.010589999999979227
mihomo,2,sse-c8,13,11,264.770748,265.596435,20.21033799999998,20.343628000000024,-0.13329000000004498
mihomo,2,sse-c8,13,12,285.014736,285.91422,20.317785000000015,20.243988,0.07379700000001321
mihomo,2,sse-c8,13,13,305.45964,306.432176,20.517956000000027,20.44490399999995,0.07305200000007517
mihomo,2,sse-c8,13,14,325.814591,326.849294,20.41711799999996,20.354951000000028,0.06216699999993125
mihomo,2,sse-c8,13,15,346.342478,347.241096,20.39180200000004,20.52788700000002,-0.13608499999998003
mihomo,2,sse-c8,14,0,40.759054,41.460544,,,
mihomo,2,sse-c8,14,1,61.231224,61.848874,20.388330000000003,20.47217,-0.08383999999999503
mihomo,2,sse-c8,14,2,81.699366,82.572812,20.723937999999997,20.468142,0.2557959999999966
mihomo,2,sse-c8,14,3,102.130236,102.812397,20.239585000000005,20.43087,-0.1912849999999935
mihomo,2,sse-c8,14,4,122.235245,122.884901,20.072503999999995,20.10500900000001,-0.03250500000001466
mihomo,2,sse-c8,14,5,142.294133,142.89038,20.005478999999994,20.058887999999982,-0.05340899999998783
mihomo,2,sse-c8,14,6,162.552208,163.183658,20.293278000000015,20.25807500000002,0.035202999999995654
mihomo,2,sse-c8,14,7,182.901791,183.578125,20.39446699999999,20.349582999999996,0.04488399999999615
mihomo,2,sse-c8,14,8,203.254691,204.019821,20.441696000000007,20.352900000000005,0.0887960000000021
mihomo,2,sse-c8,14,9,223.601426,224.454222,20.43440099999998,20.346734999999995,0.08766599999998448
mihomo,2,sse-c8,14,10,243.869464,244.720446,20.266224000000022,20.26803799999999,-0.0018139999999675638
mihomo,2,sse-c8,14,11,264.231491,265.00906,20.288613999999967,20.362027000000012,-0.0734130000000448
mihomo,2,sse-c8,14,12,284.55469,285.203085,20.19402500000001,20.32319899999999,-0.1291739999999777
mihomo,2,sse-c8,14,13,304.990904,305.940169,20.73708400000004,20.436214000000007,0.3008700000000317
mihomo,2,sse-c8,14,14,325.251428,326.129757,20.189587999999958,20.260523999999975,-0.07093600000001743
mihomo,2,sse-c8,14,15,345.695687,346.589196,20.45943900000003,20.444259000000045,0.015179999999986649
mihomo,2,sse-c8,15,0,40.598776,41.349882,,,
mihomo,2,sse-c8,15,1,61.053467,61.684318,20.334435999999997,20.454690999999997,-0.12025500000000022
mihomo,2,sse-c8,15,2,81.510242,82.646248,20.961930000000002,20.456775000000007,0.5051549999999949
mihomo,2,sse-c8,15,3,102.018109,102.673423,20.027175,20.50786699999999,-0.48069199999999057
mihomo,2,sse-c8,15,4,122.125153,122.744153,20.070729999999998,20.107044000000002,-0.0363140000000044
mihomo,2,sse-c8,15,5,142.167974,142.687223,19.94306999999999,20.04282099999999,-0.0997509999999977
mihomo,2,sse-c8,15,6,162.377631,163.156487,20.46926400000001,20.20965700000002,0.2596069999999884
mihomo,2,sse-c8,15,7,182.780978,183.442617,20.286130000000014,20.403346999999997,-0.11721699999998236
mihomo,2,sse-c8,15,8,203.133653,203.883098,20.440480999999977,20.352675000000005,0.08780599999997207
mihomo,2,sse-c8,15,9,223.475271,224.258395,20.375297000000018,20.341617999999983,0.033679000000034875
mihomo,2,sse-c8,15,10,243.708391,244.473706,20.215310999999986,20.233120000000014,-0.017809000000028163
mihomo,2,sse-c8,15,11,264.082443,264.853131,20.379425000000026,20.374052000000006,0.005373000000020056
mihomo,2,sse-c8,15,12,284.424268,285.075741,20.222609999999975,20.34182499999997,-0.11921499999999696
mihomo,2,sse-c8,15,13,304.86704,305.707037,20.63129600000002,20.44277199999999,0.18852400000002945
mihomo,2,sse-c8,15,14,325.075379,325.970313,20.263275999999962,20.208339000000024,0.05493699999993851
mihomo,2,sse-c8,15,15,345.630917,346.408443,20.43813,20.555538000000013,-0.11740800000001173
mihomo,3,sse-c8,0,0,40.09688,50.513546,,,
mihomo,3,sse-c8,0,1,60.705806,71.00077,20.487224000000005,20.608926000000004,-0.12170199999999909
mihomo,3,sse-c8,0,2,81.240026,91.581304,20.580534,20.534219999999998,0.04631400000000241
mihomo,3,sse-c8,0,3,101.749024,112.046282,20.464978000000002,20.508998000000005,-0.04402000000000328
mihomo,3,sse-c8,0,4,122.342522,132.672181,20.62589899999999,20.593497999999997,0.03240099999999302
mihomo,3,sse-c8,0,5,142.940448,153.252293,20.580112000000014,20.597926,-0.017813999999987118
mihomo,3,sse-c8,0,6,163.543019,173.914091,20.661798000000005,20.602570999999983,0.059227000000021235
mihomo,3,sse-c8,0,7,184.20433,194.527352,20.613260999999994,20.661311000000012,-0.04805000000001769
mihomo,3,sse-c8,0,8,204.698818,215.00838,20.48102799999998,20.49448799999999,-0.013460000000009131
mihomo,3,sse-c8,0,9,225.37267,235.650669,20.642289000000005,20.67385200000001,-0.03156300000000556
mihomo,3,sse-c8,0,10,245.88226,256.241934,20.59126500000002,20.509590000000003,0.08167500000001837
mihomo,3,sse-c8,0,11,266.527008,276.850013,20.608078999999975,20.64474800000002,-0.036669000000046026
mihomo,3,sse-c8,0,12,287.113378,297.483976,20.633962999999994,20.586369999999988,0.047593000000006214
