candidate,case,elapsed_ms,end_ns,http_status,kernel_connect_ms,port,received_bytes,requested_bytes,round,start_ns,status,ttfb_ms,worker_exit_code
gvisor,short,23.423161,5792736167962,200,22.466133,18080,4096,4096,3,5792712744801,PASS,23.393432,
gvisor,short,17.368557,5792730381343,200,16.653757,18080,4096,4096,3,5792713012786,PASS,17.333012,
gvisor,short,22.137912,5792735308979,200,21.05246,18080,4096,4096,3,5792713171067,PASS,22.054611,
gvisor,short,16.817957,5792737083371,200,16.189498,18080,4096,4096,3,5792720265414,PASS,16.784234,
gvisor,short,17.420488,5792738249963,200,16.804368,18080,4096,4096,3,5792720829475,PASS,17.379816,
gvisor,short,17.986569,5792739417996,200,17.298792,18080,4096,4096,3,5792721431427,PASS,17.865738,
gvisor,short,17.648693,5792740805070,200,16.804076,18080,4096,4096,3,5792723156377,PASS,17.544332,
gvisor,short,17.659652,5792741768464,200,16.944217,18080,4096,4096,3,5792724108812,PASS,17.621015,
gvisor,short,17.662872,5792742917092,200,16.897872,18080,4096,4096,3,5792725254220,PASS,17.566537,
gvisor,short,17.405754,5792744067226,200,16.615401,18080,4096,4096,3,5792726661472,PASS,17.285008,
gvisor,short,18.065873,5792745354626,200,17.066442,18080,4096,4096,3,5792727288753,PASS,17.810934,
gvisor,short,18.872049,5792747184470,200,17.416558,18080,4096,4096,3,5792728312421,PASS,18.558678,
gvisor,short,19.034606,5792748288400,200,18.144925,18080,4096,4096,3,5792729253794,PASS,18.939607,
gvisor,short,18.933104,5792749328778,200,18.148918,18080,4096,4096,3,5792730395674,PASS,18.841323,
gvisor,short,18.861221,5792750406109,200,18.182129,18080,4096,4096,3,5792731544888,PASS,18.809482,
gvisor,short,19.051913,5792751693453,200,18.381507,18080,4096,4096,3,5792732641540,PASS,18.96152,
gvisor,short,19.095454,5792753010413,200,18.415015,18080,4096,4096,3,5792733914959,PASS,19.010259,
gvisor,short,18.70862,5792754030955,200,17.953445,18080,4096,4096,3,5792735322335,PASS,18.66915,
gvisor,short,18.84652,5792755030040,200,18.101161,18080,4096,4096,3,5792736183520,PASS,18.783294,
gvisor,bulk,681.615523,5793511052036,200,0.393959,18081,8388608,8388608,3,5792829436513,PASS,1.685477,
gvisor,bulk,683.833432,5794194902016,200,0.357268,18081,8388608,8388608,3,5793511068584,PASS,1.51529,
gvisor,bulk,682.382065,5794877292543,200,0.270178,18081,8388608,8388608,3,5794194910478,PASS,1.712397,
gvisor,mixed,3.286605,5794957163837,200,2.249814,18080,4096,4096,3,5794953877232,PASS,3.151931,
gvisor,mixed,3.016012,5794980275291,200,2.049044,18080,4096,4096,3,5794977259279,PASS,2.987856,
gvisor,mixed,3.045427,5795003409830,200,2.201139,18080,4096,4096,3,5795000364403,PASS,2.978772,
gvisor,mixed,2.864772,5795026363541,200,1.88141,18080,4096,4096,3,5795023498769,PASS,2.7379,
gvisor,mixed,2.631698,5795049085232,200,1.868357,18080,4096,4096,3,5795046453534,PASS,2.593291,
gvisor,mixed,3.005204,5795072178694,200,2.083815,18080,4096,4096,3,5795069173490,PASS,2.886628,
gvisor,mixed,3.343875,5795095611302,200,2.460269,18080,4096,4096,3,5795092267427,PASS,3.306576,
gvisor,mixed,3.263301,5795118979894,200,2.312858,18080,4096,4096,3,5795115716593,PASS,3.197355,
gvisor,mixed,3.194689,5795142266612,200,2.237329,18080,4096,4096,3,5795139071923,PASS,3.16384,
gvisor,mixed,3.21493,5795165594374,200,2.135808,18080,4096,4096,3,5795162379444,PASS,3.067684,
gvisor,mixed,3.533603,5795189226731,200,2.384024,18080,4096,4096,3,5795185693128,PASS,3.428503,
gvisor,mixed,3.682913,5795213006375,200,2.425795,18080,4096,4096,3,5795209323462,PASS,3.641279,
gvisor,mixed,3.560162,5795236677591,200,2.288691,18080,4096,4096,3,5795233117429,PASS,3.512447,
gvisor,mixed,3.263178,5795260033941,200,2.08389,18080,4096,4096,3,5795256770763,PASS,3.156127,
gvisor,mixed,2.872408,5795282998810,200,1.910338,18080,4096,4096,3,5795280126402,PASS,2.804926,
gvisor,mixed,2.936007,5795306022652,200,2.084104,18080,4096,4096,3,5795303086645,PASS,2.905922,
gvisor,mixed,2.905586,5795329016525,200,2.068913,18080,4096,4096,3,5795326110939,PASS,2.791768,
gvisor,mixed,3.046609,5795352151041,200,2.068183,18080,4096,4096,3,5795349104432,PASS,2.839839,
gvisor,mixed,3.357664,5795375600756,200,2.456008,18080,4096,4096,3,5795372243092,PASS,3.250158,
gvisor,mixed,3.377671,5795399068324,200,2.261761,18080,4096,4096,3,5795395690653,PASS,3.343521,
gvisor,mixed,3.242441,5795422400639,200,2.227622,18080,4096,4096,3,5795419158198,PASS,3.17715,
gvisor,mixed,3.243969,5795445743176,200,2.224279,18080,4096,4096,3,5795442499207,PASS,3.180142,
gvisor,mixed,3.222459,5795469083591,200,2.320839,18080,4096,4096,3,5795465861132,PASS,3.169457,
gvisor,mixed,2.897246,5795492074788,200,2.006611,18080,4096,4096,3,5795489177542,PASS,2.80972,
gvisor,mixed,2.857711,5795515023036,200,1.980799,18080,4096,4096,3,5795512165325,PASS,2.808563,
gvisor,mixed,2.977039,5795538102152,200,1.858653,18080,4096,4096,3,5795535125113,PASS,2.942217,
gvisor,mixed,3.006744,5795561204411,200,2.008701,18080,4096,4096,3,5795558197667,PASS,2.958701,
gvisor,mixed,2.825454,5795584124748,200,1.95386,18080,4096,4096,3,5795581299294,PASS,2.790519,
gvisor,mixed,2.860951,5795607080508,200,2.085008,18080,4096,4096,3,5795604219557,PASS,2.820149,
gvisor,mixed,2.852779,5795630023925,200,2.045728,18080,4096,4096,3,5795627171146,PASS,2.814457,
gvisor,mixed,3.030185,5795653145632,200,2.072949,18080,4096,4096,3,5795650115447,PASS,2.97541,
gvisor,mixed,3.207906,5795676455164,200,2.205639,18080,4096,4096,3,5795673247258,PASS,3.102675,
gvisor,mixed,2731.289618,5797683092015,200,0.605579,18081,33554432,33554432,3,5794951802397,PASS,1.986833,
go,cold-reality,4.216404,5797923013265,200,2.995601,18080,4096,4096,3,5797918796861,PASS,4.06484,0
go,cold-hy2,4.364845,5797994337120,200,3.337598,18081,4096,4096,3,5797989972275,PASS,4.333927,0
go,warm-reality,3.336859,5798064581489,200,2.270177,18080,4096,4096,3,5798061244630,PASS,3.192943,0
go,warm-reality,3.383299,5798136156113,200,2.275169,18080,4096,4096,3,5798132772814,PASS,3.346336,0
go,warm-reality,4.096781,5798207331472,200,3.059002,18080,4096,4096,3,5798203234691,PASS,4.035679,0
go,warm-reality,3.451218,5798280922741,200,2.488121,18080,4096,4096,3,5798277471523,PASS,3.407481,0
go,warm-reality,3.236171,5798352184493,200,2.311122,18080,4096,4096,3,5798348948322,PASS,3.164653,0
go,warm-reality,3.594833,5798425306146,200,2.652918,18080,4096,4096,3,5798421711313,PASS,3.555936,0
go,warm-reality,3.300326,5798495923321,200,2.413525,18080,4096,4096,3,5798492622995,PASS,3.196744,0
go,warm-reality,3.461572,5798568888100,200,2.47032,18080,4096,4096,3,5798565426528,PASS,3.39533,0
go,warm-reality,3.286374,5798641945484,200,2.362715,18080,4096,4096,3,5798638659110,PASS,3.250316,0
go,warm-reality,4.975548,5798715655938,200,3.423626,18080,4096,4096,3,5798710680390,PASS,4.885863,0
go,warm-reality,3.304393,5798787227648,200,2.323866,18080,4096,4096,3,5798783923255,PASS,3.26921,0
go,warm-reality,3.187312,5798859127043,200,2.331391,18080,4096,4096,3,5798855939731,PASS,3.147153,0
go,short,8.702939,5798937586579,200,7.974866,18080,4096,4096,3,5798928883640,PASS,8.660688,
go,short,7.478771,5798936544185,200,6.262732,18080,4096,4096,3,5798929065414,PASS,7.436357,
go,short,9.764769,5798939043594,200,8.573811,18080,4096,4096,3,5798929278825,PASS,9.72779,
go,short,10.122996,5798939563035,200,9.511105,18080,4096,4096,3,5798929440039,PASS,10.085072,
go,short,13.388873,5798943029978,200,12.738541,18080,4096,4096,3,5798929641105,PASS,13.332643,
go,short,10.90395,5798940832133,200,10.273061,18080,4096,4096,3,5798929928183,PASS,10.846746,
go,short,11.776401,5798941880891,200,11.064855,18080,4096,4096,3,5798930104490,PASS,11.708596,
go,short,15.855163,5798946138773,200,15.072035,18080,4096,4096,3,5798930283610,PASS,15.819646,
go,short,16.943457,5798947420792,200,16.256728,18080,4096,4096,3,5798930477335,PASS,16.908057,
go,short,17.830587,5798948478715,200,17.169375,18080,4096,4096,3,5798930648128,PASS,17.796024,
go,short,22.169481,5798952987400,200,20.058024,18080,4096,4096,3,5798930817919,PASS,22.124153,
go,short,19.938555,5798950958285,200,17.780005,18080,4096,4096,3,5798931019730,PASS,19.792351,
go,short,13.674939,5798944864943,200,12.991344,18080,4096,4096,3,5798931190004,PASS,13.605569,
go,short,23.403521,5798954766514,200,22.740604,18080,4096,4096,3,5798931362993,PASS,23.371154,
go,short,22.405432,5798953951506,200,20.896356,18080,4096,4096,3,5798931546074,PASS,22.370164,
go,short,23.999258,5798955700100,200,23.413771,18080,4096,4096,3,5798931700842,PASS,23.965651,
go,short,20.091729,5798956652741,200,19.54504,18080,4096,4096,3,5798936561012,PASS,20.06212,
go,short,20.204281,5798957826873,200,19.527471,18080,4096,4096,3,5798937622592,PASS,20.167331,
go,short,19.695469,5798958769974,200,19.086869,18080,4096,4096,3,5798939074505,PASS,19.668191,
go,short,20.231451,5798959828826,200,19.632345,18080,4096,4096,3,5798939597375,PASS,20.200849,
go,short,20.02223,5798960888356,200,19.455743,18080,4096,4096,3,5798940866126,PASS,19.988798,
go,short,20.355834,5798962251957,200,19.430621,18080,4096,4096,3,5798941896123,PASS,20.270675,
go,short,19.988904,5798963047321,200,19.300956,18080,4096,4096,3,5798943058417,PASS,19.862764,
go,short,19.112781,5798963994987,200,18.545735,18080,4096,4096,3,5798944882206,PASS,19.079312,
go,short,18.789907,5798964956908,200,18.265314,18080,4096,4096,3,5798946167001,PASS,18.732544,
go,short,18.552814,5798966006293,200,17.871232,18080,4096,4096,3,5798947453479,PASS,18.509022,
go,short,18.462326,5798966973464,200,17.792813,18080,4096,4096,3,5798948511138,PASS,18.320161,
go,short,16.950613,5798967922553,200,16.303385,18080,4096,4096,3,5798950971940,PASS,16.928417,
go,short,15.881657,5798968906349,200,15.309561,18080,4096,4096,3,5798953024692,PASS,15.855062,
go,short,15.946921,5798969911493,200,15.429529,18080,4096,4096,3,5798953964572,PASS,15.90619,
go,short,16.076564,5798970874237,200,15.585196,18080,4096,4096,3,5798954797673,PASS,16.021547,
go,short,16.267019,5798971999165,200,15.605757,18080,4096,4096,3,5798955732146,PASS,16.208862,
go,bulk,681.640322,5799726943144,200,0.307091,18081,8388608,8388608,3,5799045302822,PASS,1.520159,
go,bulk,682.763018,5800409716023,200,0.256954,18081,8388608,8388608,3,5799726953005,PASS,1.543241,
go,bulk,683.858174,5801093581701,200,0.300472,18081,8388608,8388608,3,5800409723527,PASS,1.54542,
go,mixed,3.077895,5801174430272,200,2.130023,18080,4096,4096,3,5801171352377,PASS,2.989943,
go,mixed,2.682376,5801197214695,200,1.99513,18080,4096,4096,3,5801194532319,PASS,2.650502,
go,mixed,2.573538,5801219877695,200,1.840814,18080,4096,4096,3,5801217304157,PASS,2.513123,
go,mixed,2.768109,5801242742727,200,1.832259,18080,4096,4096,3,5801239974618,PASS,2.735149,
go,mixed,3.411131,5801266242933,200,2.615822,18080,4096,4096,3,5801262831802,PASS,3.381581,
go,mixed,2.563633,5801288894021,200,1.760511,18080,4096,4096,3,5801286330388,PASS,2.499753,
go,mixed,2.80774,5801311789109,200,1.985238,18080,4096,4096,3,5801308981369,PASS,2.698825,
go,mixed,3.35419,5801335237957,200,2.289698,18080,4096,4096,3,5801331883767,PASS,3.285566,
go,mixed,3.631586,5801358973726,200,2.44811,18080,4096,4096,3,5801355342140,PASS,3.542448,
go,mixed,3.956523,5801383011041,200,2.664598,18080,4096,4096,3,5801379054518,PASS,3.908195,
go,mixed,3.358282,5801406466368,200,2.307589,18080,4096,4096,3,5801403108086,PASS,3.311737,
go,mixed,3.730196,5801430291982,200,2.826018,18080,4096,4096,3,5801426561786,PASS,3.683419,
go,mixed,3.197504,5801453587609,200,2.226316,18080,4096,4096,3,5801450390105,PASS,3.158473,
go,mixed,3.158454,5801476821212,200,2.303552,18080,4096,4096,3,5801473662758,PASS,3.105778,
go,mixed,4.198177,5801501116947,200,3.244261,18080,4096,4096,3,5801496918770,PASS,4.12131,
go,mixed,3.263553,5801524461764,200,2.143336,18080,4096,4096,3,5801521198211,PASS,3.214334,
go,mixed,3.091149,5801547646633,200,1.987984,18080,4096,4096,3,5801544555484,PASS,2.914163,
go,mixed,3.637884,5801571372764,200,2.580132,18080,4096,4096,3,5801567734880,PASS,3.54443,
go,mixed,3.45405,5801594946464,200,2.439323,18080,4096,4096,3,5801591492414,PASS,3.371217,
go,mixed,2.880459,5801617924201,200,2.02448,18080,4096,4096,3,5801615043742,PASS,2.831174,
go,mixed,2.912742,5801640929417,200,2.181077,18080,4096,4096,3,5801638016675,PASS,2.877347,
go,mixed,2.596631,5801663620338,200,1.911429,18080,4096,4096,3,5801661023707,PASS,2.552527,
go,mixed,2.516368,5801686264262,200,1.905892,18080,4096,4096,3,5801683747894,PASS,2.456932,
go,mixed,2.851065,5801709213324,200,2.073854,18080,4096,4096,3,5801706362259,PASS,2.81317,
go,mixed,2.635669,5801731996737,200,1.778333,18080,4096,4096,3,5801729361068,PASS,2.568817,
go,mixed,2.687251,5801754792540,200,1.945325,18080,4096,4096,3,5801752105289,PASS,2.618032,
go,mixed,2.55758,5801777444502,200,1.874314,18080,4096,4096,3,5801774886922,PASS,2.525046,
go,mixed,2.284799,5801799820447,200,1.644983,18080,4096,4096,3,5801797535648,PASS,2.24938,
go,mixed,2.448236,5801822358799,200,1.625107,18080,4096,4096,3,5801819910563,PASS,2.41566,
go,mixed,2.517308,5801844964110,200,1.804573,18080,4096,4096,3,5801842446802,PASS,2.422538,
go,mixed,2.526027,5801867584849,200,1.747961,18080,4096,4096,3,5801865058822,PASS,2.492968,
go,mixed,2.387564,5801890072633,200,1.737913,18080,4096,4096,3,5801887685069,PASS,2.357524,
go,mixed,2732.533157,5803901922523,200,0.53889,18081,33554432,33554432,3,5801169389366,PASS,1.892295,
mihomo,cold-reality,4.526527,5804142094148,200,0.619408,18080,4096,4096,3,5804137567621,PASS,4.385694,0
mihomo,cold-hy2,5.855892,5804216104236,200,0.384086,18081,4096,4096,3,5804210248344,PASS,5.817983,0
mihomo,warm-reality,4.098215,5804289822773,200,0.346373,18080,4096,4096,3,5804285724558,PASS,4.050073,0
mihomo,warm-reality,4.012028,5804365776911,200,0.414252,18080,4096,4096,3,5804361764883,PASS,3.909942,0
mihomo,warm-reality,4.309322,5804441736740,200,0.503595,18080,4096,4096,3,5804437427418,PASS,4.098349,0
mihomo,warm-reality,4.001529,5804518370877,200,0.41756,18080,4096,4096,3,5804514369348,PASS,3.926421,0
mihomo,warm-reality,4.137675,5804596660284,200,0.546917,18080,4096,4096,3,5804592522609,PASS,4.05028,0
mihomo,warm-reality,4.020851,5804673735390,200,0.490031,18080,4096,4096,3,5804669714539,PASS,3.912327,0
mihomo,warm-reality,3.686044,5804750769624,200,0.439033,18080,4096,4096,3,5804747083580,PASS,3.540103,0
mihomo,warm-reality,3.91305,5804826714470,200,0.455132,18080,4096,4096,3,5804822801420,PASS,3.732106,0
mihomo,warm-reality,4.023636,5804902545201,200,0.417083,18080,4096,4096,3,5804898521565,PASS,3.947304,0
mihomo,warm-reality,3.899241,5804977106280,200,0.377546,18080,4096,4096,3,5804973207039,PASS,3.769696,0
mihomo,warm-reality,4.200165,5805052570225,200,0.580608,18080,4096,4096,3,5805048370060,PASS,4.054691,0
mihomo,warm-reality,3.910055,5805127911804,200,0.437791,18080,4096,4096,3,5805124001749,PASS,3.804637,0
mihomo,short,4.766336,5805207339940,200,0.642431,18080,4096,4096,3,5805202573604,PASS,4.720907,
mihomo,short,6.077532,5805208858051,200,0.927827,18080,4096,4096,3,5805202780519,PASS,5.964222,
mihomo,short,7.65833,5805210610890,200,1.251995,18080,4096,4096,3,5805202952560,PASS,7.613692,
mihomo,short,9.446511,5805212638333,200,1.003814,18080,4096,4096,3,5805203191822,PASS,9.404948,
mihomo,short,9.981082,5805213353884,200,0.75477,18080,4096,4096,3,5805203372802,PASS,9.940675,
mihomo,short,15.329941,5805219006636,200,1.290495,18080,4096,4096,3,5805203676695,PASS,15.188017,
mihomo,short,13.902281,5805217871664,200,1.075019,18080,4096,4096,3,5805203969383,PASS,13.716859,
mihomo,short,10.690663,5805214968755,200,0.528723,18080,4096,4096,3,5805204278092,PASS,10.65729,
mihomo,short,21.950115,5805226398591,200,2.27146,18080,4096,4096,3,5805204448476,PASS,21.853418,
mihomo,short,23.038556,5805227640601,200,2.174923,18080,4096,4096,3,5805204602045,PASS,22.953981,
mihomo,short,15.605674,5805220400032,200,1.782645,18080,4096,4096,3,5805204794358,PASS,15.542822,
mihomo,short,25.622611,5805230625364,200,1.639094,18080,4096,4096,3,5805205002753,PASS,25.461334,
mihomo,short,17.870489,5805223090647,200,1.582571,18080,4096,4096,3,5805205220158,PASS,17.834137,
mihomo,short,19.414786,5805224810646,200,1.470793,18080,4096,4096,3,5805205395860,PASS,19.283974,
mihomo,short,23.153917,5805228725404,200,0.800224,18080,4096,4096,3,5805205571487,PASS,23.120417,
mihomo,short,16.863641,5805222589579,200,0.740231,18080,4096,4096,3,5805205725938,PASS,16.809801,
mihomo,short,24.301265,5805231675701,200,1.252947,18080,4096,4096,3,5805207374436,PASS,24.209258,
mihomo,short,26.506057,5805235395978,200,3.611368,18080,4096,4096,3,5805208889921,PASS,26.448921,
mihomo,short,22.118244,5805232763674,200,1.675629,18080,4096,4096,3,5805210645430,PASS,22.07441,
mihomo,short,25.100361,5805237769808,200,2.05769,18080,4096,4096,3,5805212669447,PASS,25.012818,
mihomo,short,20.687832,5805234073301,200,1.186251,18080,4096,4096,3,5805213385469,PASS,20.629163,
mihomo,short,21.489684,5805236473347,200,0.947317,18080,4096,4096,3,5805214983663,PASS,21.43491,
mihomo,short,21.578071,5805239465121,200,0.588736,18080,4096,4096,3,5805217887050,PASS,21.488505,
mihomo,short,22.86442,5805241903759,200,0.462823,18080,4096,4096,3,5805219039339,PASS,22.821973,
mihomo,short,22.845789,5805243261166,200,1.413797,18080,4096,4096,3,5805220415377,PASS,22.790264,
mihomo,short,21.919921,5805244527650,200,0.186271,18080,4096,4096,3,5805222607729,PASS,21.877837,
mihomo,short,22.854399,5805245958634,200,0.331735,18080,4096,4096,3,5805223104235,PASS,22.79997,
mihomo,short,22.407609,5805247231695,200,0.215704,18080,4096,4096,3,5805224824086,PASS,22.36985,
mihomo,short,22.035945,5805248465432,200,0.235613,18080,4096,4096,3,5805226429487,PASS,21.98073,
mihomo,short,22.062226,5805249733181,200,0.45044,18080,4096,4096,3,5805227670955,PASS,22.021886,
mihomo,short,22.179953,5805250919349,200,0.227714,18080,4096,4096,3,5805228739396,PASS,22.144602,
mihomo,short,21.511919,5805252167001,200,0.195686,18080,4096,4096,3,5805230655082,PASS,21.416477,
mihomo,bulk,681.876038,5806014333984,200,0.557929,18081,8388608,8388608,3,5805332457946,PASS,2.422467,
mihomo,bulk,683.890803,5806698236251,200,0.230617,18081,8388608,8388608,3,5806014345448,PASS,1.796947,
mihomo,bulk,683.242312,5807381487603,200,0.172241,18081,8388608,8388608,3,5806698245291,PASS,1.829371,
mihomo,mixed,4.762485,5807463049635,200,0.954818,18080,4096,4096,3,5807458287150,PASS,4.623113,
mihomo,mixed,3.514026,5807486655988,200,0.215313,18080,4096,4096,3,5807483141962,PASS,3.413558,
mihomo,mixed,3.539992,5807510286522,200,0.257841,18080,4096,4096,3,5807506746530,PASS,3.343111,
mihomo,mixed,3.547163,5807533931077,200,0.220798,18080,4096,4096,3,5807530383914,PASS,3.480738,
mihomo,mixed,3.401525,5807557420958,200,0.286564,18080,4096,4096,3,5807554019433,PASS,3.30156,
mihomo,mixed,2.905158,5807580412681,200,0.249499,18080,4096,4096,3,5807577507523,PASS,2.867243,
mihomo,mixed,3.371798,5807603870019,200,0.215484,18080,4096,4096,3,5807600498221,PASS,3.245744,
mihomo,mixed,4.022571,5807627985682,200,0.490323,18080,4096,4096,3,5807623963111,PASS,3.903151,
mihomo,mixed,3.620553,5807651691200,200,0.25128,18080,4096,4096,3,5807648070647,PASS,3.526598,
mihomo,mixed,3.011619,5807674789613,200,0.348471,18080,4096,4096,3,5807671777994,PASS,2.90248,
mihomo,mixed,2.836778,5807697714796,200,0.263727,18080,4096,4096,3,5807694878018,PASS,2.767973,
mihomo,mixed,2.977926,5807720780487,200,0.261646,18080,4096,4096,3,5807717802561,PASS,2.879679,
mihomo,mixed,2.710738,5807743589174,200,0.249668,18080,4096,4096,3,5807740878436,PASS,2.677135,
mihomo,mixed,2.659997,5807766346168,200,0.255697,18080,4096,4096,3,5807763686171,PASS,2.630521,
mihomo,mixed,2.873524,5807789306023,200,0.159786,18080,4096,4096,3,5807786432499,PASS,2.808846,
mihomo,mixed,2.770703,5807812162853,200,0.21217,18080,4096,4096,3,5807809392150,PASS,2.668637,
mihomo,mixed,2.761314,5807835008908,200,0.183891,18080,4096,4096,3,5807832247594,PASS,2.613758,
mihomo,mixed,2.853464,5807857949194,200,0.186627,18080,4096,4096,3,5807855095730,PASS,2.672145,
mihomo,mixed,3.413634,5807881475180,200,0.260206,18080,4096,4096,3,5807878061546,PASS,3.268157,
mihomo,mixed,3.041609,5807904606129,200,0.175014,18080,4096,4096,3,5807901564520,PASS,2.946859,
mihomo,mixed,2.671326,5807927364649,200,0.20317,18080,4096,4096,3,5807924693323,PASS,2.615081,
mihomo,mixed,2.927771,5807950378477,200,0.29024,18080,4096,4096,3,5807947450706,PASS,2.867688,
mihomo,mixed,3.194922,5807973661823,200,0.17944,18080,4096,4096,3,5807970466901,PASS,3.156788,
mihomo,mixed,2.925533,5807996673340,200,0.22528,18080,4096,4096,3,5807993747807,PASS,2.776379,
mihomo,mixed,2.563188,5808019322724,200,0.235955,18080,4096,4096,3,5808016759536,PASS,2.512876,
mihomo,mixed,3.235707,5808042647343,200,0.399868,18080,4096,4096,3,5808039411636,PASS,3.159947,
mihomo,mixed,2.645981,5808065380636,200,0.209304,18080,4096,4096,3,5808062734655,PASS,2.623874,
mihomo,mixed,2.748005,5808088215630,200,0.275519,18080,4096,4096,3,5808085467625,PASS,2.717192,
mihomo,mixed,3.059354,5808111370201,200,0.245706,18080,4096,4096,3,5808108310847,PASS,3.0301,
mihomo,mixed,2.935566,5808134401984,200,0.256397,18080,4096,4096,3,5808131466418,PASS,2.868189,
mihomo,mixed,2.766282,5808157266631,200,0.249008,18080,4096,4096,3,5808154500349,PASS,2.721927,
mihomo,mixed,2.762322,5808180114295,200,0.193954,18080,4096,4096,3,5808177351973,PASS,2.622153,
mihomo,mixed,2732.450222,5810188340058,200,0.392211,18081,33554432,33554432,3,5807455889836,PASS,2.323716,
